번호,개방자치단체코드,관리번호,인허가일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,소재지전화,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,좌표정보(x),좌표정보(y)
6046,3330000,3.33E+17,2019-06-07,1,영업/정상,0,정상,051-702-5575,부산광역시 해운대구 좌동 1295-4번지 메이드프롬,"부산광역시 해운대구 대천로 114, 1층 (좌동)",48079,아이앤지동물병원,2019-06-07 11:11,I,2019-06-09 2:21,398045.8303,188344.0893
6047,3940000,3.94E+17,2019-06-24,1,영업/정상,0,정상,031-962-1588,경기도 고양시 덕양구 관산동 185 도광빌딩,"경기도 고양시 덕양구 통일로 753, 도광빌딩 1층 3호 (관산동)",10287,대심동물병원,2022-09-07 9:31,U,2022-09-09 2:40,188178.6433,464969.0961
6048,3180000,3.18E+17,2019-05-31,1,영업/정상,0,정상,02-832-7975,서울특별시 영등포구 신길동 4945번지 래미안프레비뉴,"서울특별시 영등포구 가마산로 442, 상가동 B207, 208호 (신길동, 래미안프레비뉴)",7395,라이프 동물병원,2019-05-31 17:34,I,2019-06-02 2:21,191810.3157,444749.0508
6049,3180000,3.18E+17,2019-05-31,1,영업/정상,0,정상,02-2632-2307,서울특별시 영등포구 영등포동7가 203번지 아크로타워 스퀘어,"서울특별시 영등포구 국회대로54길 10, 근린생활시설 6동 2호 (영등포동7가, 아크로타워 스퀘어)",7246,영등포아크로 동물병원,2019-05-31 17:45,I,2019-06-02 2:21,191687.4929,446910.5408
6050,3450000,3.45E+17,2019-06-07,1,영업/정상,0,정상,053-323-8875,대구광역시 북구 동천동 909-4,"대구광역시 북구 동천로24길 3, 1층 (동천동)",41423,동천 동물병원,2021-10-13 10:09,U,2021-10-15 2:40,340773.8117,272436.045
6051,3530000,3.53E+17,2019-06-25,1,영업/정상,0,정상,,인천광역시 남동구 구월동 1132-15번지,"인천광역시 남동구 구월남로 130, 105,106호 (구월동)",21558,멍멍냐옹동물병원,2019-06-25 13:14,I,2019-06-27 2:21,173720.9861,439013.6938
6052,3510500,3.51E+17,2019-06-26,1,영업/정상,0,정상,032-437-7588,인천광역시 미추홀구 주안동 1467번지 동경프라자,"인천광역시 미추홀구 미추홀대로 594, 동경프라자 1층 (주안동)",22227,시드니종합동물병원,2019-06-26 17:44,I,2019-06-28 2:21,171627.1412,438759.0482
6053,3520000,3.52E+17,2019-09-20,1,영업/정상,0,정상,032-858-7570,인천광역시 연수구 송도동 30-18 주유소 3동 2층호,"인천광역시 연수구 아트센터대로 198, 주유소 3동 2층 (송도동)",22007,포시즌 동물병원,2022-09-01 15:33,U,2022-09-03 2:40,167258.9499,432714.3603
6054,4070000,4.07E+17,2019-09-23,1,영업/정상,0,정상,,경기도 이천시 설성면 금당리 74-3번지,경기도 이천시 설성면 설성로 14-6,17411,한결산업동물병원「산업동물에 대한 출장진료를 전문으로 함」,2020-03-17 9:02,U,2020-03-19 2:40,246078.8451,403603.012
6055,3010000,3.01E+17,2019-08-01,1,영업/정상,0,정상,02-6965-7502,서울특별시 중구 을지로5가 133-1번지 뉴천지관광호텔,"서울특별시 중구 을지로38길 20, 뉴천지관광호텔 2층 (을지로5가)",4561,헬릭스동물심장수술센터,2020-06-02 15:54,U,2020-06-04 2:40,200225.9831,451511.2628
6056,3010000,3.01E+17,2019-08-01,1,영업/정상,0,정상,02-6956-7502,서울특별시 중구 을지로5가 133-1 뉴천지관광호텔,"서울특별시 중구 을지로38길 20, 뉴천지관광호텔 1층 (을지로5가)",4561,헬릭스동물암센터,2022-07-05 16:47,U,2022-07-07 2:40,200225.9831,451511.2628
6057,3010000,3.01E+17,2019-08-01,1,영업/정상,0,정상,02-6956-7502,서울특별시 중구 을지로5가 133-1 뉴천지관광호텔,"서울특별시 중구 을지로38길 20, 뉴천지관광호텔 1층 (을지로5가)",4561,서울동물영상종양센터,2023-03-29 12:59,U,2023-04-01 2:40,200225.9831,451511.2628
6058,3220000,3.22E+17,2019-09-20,1,영업/정상,0,정상,02-501-8275,서울특별시 강남구 대치동 990-1 무진빌딩,"서울특별시 강남구 도곡로 520, 무진빌딩 1층 (대치동)",6282,대치동물메디컬센터,2022-09-05 12:49,U,2022-09-07 2:40,205540.4659,444135.76
6059,3410000,3.41E+17,2019-09-26,1,영업/정상,0,정상,214-5577,대구광역시 중구 대신동 2110번지 대신e편한세상,"대구광역시 중구 달구벌대로 1943, 101동 2층 201호 (대신동, 대신e편한세상)",41930,센트럴동물병원,2020-04-07 11:34,U,2020-04-09 2:40,342301.6228,263810.3615
6060,3070000,3.07E+17,2019-09-27,1,영업/정상,0,정상,02-927-7517,서울특별시 성북구 동선동5가 1번지,"서울특별시 성북구 아리랑로 18, 1층 101호 (동선동5가)",2829,성신동물병원,2019-09-27 16:08,I,2019-09-29 2:22,201372.3781,454689.0376
6061,5310000,5.31E+17,2019-09-27,1,영업/정상,0,정상,,경상남도 진주시 상평동 163-8번지,경상남도 진주시 대신로116번길 6 (상평동),52812,한국 종합 동물병원,2019-09-27 17:56,I,2019-09-29 2:22,301848.5883,186284.6058
6062,3030000,3.03E+17,2019-09-19,1,영업/정상,0,정상,02-2295-9888,서울특별시 성동구 하왕십리동 1070 센트라스상가 D동 106호,"서울특별시 성동구 왕십리로 410, D동 106호 (하왕십리동, 센트라스)",4701,베이지동물병원,2022-06-23 18:14,U,2022-06-25 2:40,202372.912,451536.6809
6063,3540000,3.54E+17,2019-08-29,1,영업/정상,0,정상,032-362-8111,인천광역시 부평구 갈산동 385-10,"인천광역시 부평구 갈월동로 13, 1층 (갈산동)",21337,예동물병원,2022-01-05 12:20,U,2022-01-07 2:40,175977.8102,445161.254
6064,3650000,3.65E+17,2019-08-22,1,영업/정상,0,정상,042-719-7779,대전광역시 중구 용두동 119-6 1층,"대전광역시 중구 계룡로 789, 1층 (용두동)",34828,대전24시 센트럴동물병원,2022-09-29 15:54,U,2022-10-01 2:40,236296.039,314325.5854
6065,4600000,4.60E+17,2019-08-22,1,영업/정상,0,정상,,충청남도 홍성군 홍성읍 옥암리 1101번지 3층,"충청남도 홍성군 홍성읍 충서로 1318, 3층",32247,성수동물병원,2019-08-30 14:44,U,2019-09-01 2:40,168983.1297,343643.8101
6066,3370000,3.37E+17,2019-08-22,1,영업/정상,0,정상,051-862-8275,부산광역시 연제구 연산동 1123-22번지,"부산광역시 연제구 중앙대로 1133, 1층 (연산동)",47523,엘동물의료센터,2019-09-06 14:10,U,2019-09-08 2:40,389442.3042,189713.7665
6067,5090000,5.09E+17,2019-07-16,1,영업/정상,0,정상,,경상북도 영주시 가흥동 465-10,경상북도 영주시 가흥로357번길 17(가흥동),36057,도담동물병원,2022-05-12 20:29,U,2022-05-14 2:40,343658.3524,370966.1892
6068,4050000,5.63E+17,2019-07-17,1,영업/정상,0,정상,,경기도 용인시 기흥구 구갈동 227-32번지,"경기도 용인시 기흥구 기흥역로 9, 1층 상가 128호 (구갈동, 기흥역 롯데캐슬 레이시티/주상복합)",17065,기흥로움동물병원,2019-07-17 11:39,I,2019-07-19 2:21,210145.9123,419178.7083
6069,3090000,3.09E+17,2019-09-05,1,영업/정상,0,정상,955-6530,서울특별시 도봉구 도봉동 636-12 킴스타워,"서울특별시 도봉구 마들로 664, 킴스타워 2층 (도봉동)",1330,김미경 동물병원,2021-10-20 14:17,U,2021-10-22 2:40,204033.0295,463003.5445
6070,4690000,4.69E+17,2019-09-02,1,영업/정상,0,정상,063-570-5314,전라북도 정읍시 입암면 접지리 1246 영장류자원지원센터,"전라북도 정읍시 입암면 넝메길 351-33, 영장류자원지원센터",56216,한국생명공학연구원 영장류자원지원센터 부속 동물병원,2022-05-02 15:31,U,2022-05-04 2:40,183661.9452,224133.7594
6071,3060000,3.06E+17,2019-09-06,1,영업/정상,0,정상,02-433-7515,서울특별시 중랑구 신내동 563-2번지,서울특별시 중랑구 신내로 66 (신내동),2069,아이봄 동물병원,2019-09-06 15:08,I,2019-09-08 2:22,208374.5495,455862.279
6072,3210000,3.21E+17,2019-08-12,1,영업/정상,0,정상,02-3471-0075,서울특별시 서초구 서초동 1332-2 대한무지개종합상가 103호,"서울특별시 서초구 사임당로 151, 대한무지개종합상가 1층 103호 (서초동)",6624,에이비씨(ABC)동물병원,2020-09-16 18:40,U,2020-09-18 2:40,202216.05,443352.0246
6073,5680000,5.68E+17,2019-07-03,1,영업/정상,0,정상,041-356-2821,충청남도 당진시 읍내동 1595번지,충청남도 당진시 북문로 6 (읍내동),31768,킴스동물의료센터,2019-07-15 15:55,U,2019-07-17 2:40,166775.1637,377532.8788
6074,3520000,3.52E+17,2019-08-08,1,영업/정상,0,정상,032-817-5182,인천광역시 연수구 연수동 600-5,인천광역시 연수구 샘말로7번길 5 (연수동),21929,연수동물메디컬센터,2022-07-28 16:58,U,2022-07-30 2:40,171381.4224,434492.6908
6075,5070000,5.07E+17,2019-08-12,1,영업/정상,0,정상,054-854-0075,경상북도 안동시 옥동 790-8,경상북도 안동시 광명로 154-1 (옥동),36664,안동동물의료센터,2022-05-03 17:07,U,2022-05-05 2:40,352187.8383,341394.2629
6076,3290000,3.29E+17,2019-09-18,1,영업/정상,0,정상,"051-851-6612,3",부산광역시 부산진구 양정동 401-11번지,부산광역시 부산진구 거제대로 20 (양정동),47214,롯데동물메디컬센터,2020-05-20 9:51,U,2020-05-22 2:40,388296.7178,187645.5045
6077,3780000,3.78E+17,2019-07-15,1,영업/정상,0,정상,031-8017-7511,경기도 성남시 분당구 운중동 940 판교메디칼타워,"경기도 성남시 분당구 운중로 142, 판교메디칼타워 2층 (운중동)",13466,장재영외과동물병원,2021-11-16 11:09,U,2021-11-18 2:40,206910.9986,432129.0103
6078,4400000,4.40E+17,2019-07-22,1,영업/정상,0,정상,043-652-0075,충청북도 제천시 중앙로2가 69-9,충청북도 제천시 의림대로 182-1 (중앙로2가),27166,제천종합동물병원,2021-07-30 9:39,U,2021-08-01 2:40,307762.4035,405329.1137
6079,4070000,4.07E+17,2019-07-15,1,영업/정상,0,정상,031-631-0045,경기도 이천시 진리동 42-2번지,경기도 이천시 경충대로2481번길 7 (진리동),17391,아이동물병원,2019-10-06 16:27,U,2019-10-08 2:40,240305.3702,418816.4238
6080,5310000,5.31E+17,2019-08-08,1,영업/정상,0,정상,055-924-1000,경상남도 진주시 가좌동 650번지,경상남도 진주시 진주대로 624 (가좌동),52820,수동물메디컬센터,2019-10-24 14:09,U,2019-10-26 2:40,300769.3838,185365.1443
6081,4690000,4.69E+17,2019-08-14,1,영업/정상,0,정상,,전라북도 정읍시 상평동 95-2번지,전라북도 정읍시 서부산업도로 178 (상평동),56208,대성동물병원,2019-12-19 14:45,U,2019-12-21 2:40,185081.5114,229575.1171
6082,3380000,3.38E+17,2019-09-11,1,영업/정상,0,정상,051-752-6667,부산광역시 수영구 광안동 118-7번지 호암,"부산광역시 수영구 수영로 610, 호암 2층 (광안동)",48293,메이동물의료센터,2019-09-19 10:40,U,2019-09-21 2:40,392541.7262,186591.8417
6083,3610000,3.61E+17,2019-09-09,1,영업/정상,0,정상,062-710-1075,광주광역시 남구 봉선동 138-2번지 플러스존,"광주광역시 남구 봉선로 205, 플러스존 (봉선동)",61686,청담동물병원,2019-09-19 14:58,U,2019-09-21 2:40,192427.177,180427.4087
6084,3930000,3.93E+17,2019-09-02,1,영업/정상,0,정상,507-7507,경기도 안산시 단원구 선부동 1077-16번지,"경기도 안산시 단원구 선부광장로 71, 101호 (선부동)",15368,유동물병원,2020-02-17 13:27,U,2020-02-19 2:40,183184.3804,425668.7526
6085,3030000,3.03E+17,2019-07-25,1,영업/정상,0,정상,264546182,서울특별시 성동구 행당동 155-1번지 파크에비뉴 엔터식스,"서울특별시 성동구 왕십리로 241, 4층 (행당동, 서울숲 더샵)",4765,바우라움동물병원,2019-09-16 18:57,U,2019-09-18 2:40,203481.6282,450468.7733
6086,4170000,4.17E+17,2019-08-14,1,영업/정상,0,정상,,경기도 양평군 양평읍 회현리 447-3번지,"경기도 양평군 양평읍 충신로 280, 104호",12563,한서동물병원,2019-08-14 20:29,I,2019-08-16 2:22,244968.798,440705.1234
6087,3630000,3.63E+17,2019-08-14,1,영업/정상,0,정상,062-972-5996,광주광역시 광산구 쌍암동 694-63번지 쌍암동 첨단프라자,"광주광역시 광산구 월계로 217, 쌍암동 첨단프라자 122호 (쌍암동)",62279,첨단사랑동물병원,2019-08-16 9:39,U,2019-08-18 2:40,186207.2391,190507.9868
6088,5680000,5.68E+17,2019-08-07,1,영업/정상,0,정상,,충청남도 당진시 신평면 상오리 680-2,"충청남도 당진시 신평면 상오로 130-24, 1동 1호",31747,성신동물병원,2021-09-30 15:07,U,2021-10-02 2:40,177916.4765,373126.5973
6089,5150000,5.15E+17,2019-08-07,1,영업/정상,0,정상,,경상북도 의성군 봉양면 화전리 573-1,경상북도 의성군 봉양면 원지2길 53-9,37362,한솔동물병원,2021-08-28 12:00,U,2021-08-31 2:40,341220.9851,312066.7874
6090,3180000,3.18E+17,2019-08-14,1,영업/정상,0,정상,02-2634-8275,서울특별시 영등포구 영등포동4가 442 타임스퀘어,"서울특별시 영등포구 영중로 15, 타임스퀘어 지하층 B104호 (영등포동4가)",7305,러브펫 동물병원,2020-10-28 9:31,U,2020-10-30 2:40,191385.0574,446098.5559
6091,3480000,3.48E+17,2019-09-09,1,영업/정상,0,정상,053-617-0313,대구광역시 달성군 옥포읍 교항리 2913번지,"대구광역시 달성군 옥포읍 돌미로 67, 옥포태양동물병원",42974,옥포태양동물병원,2019-09-09 11:05,I,2019-09-11 2:22,330218.9279,254401.7934
6092,5050000,5.05E+17,2019-08-07,1,영업/정상,0,정상,,경상북도 경주시 용강동 1384번지 삼환나우빌 107동 902호,"경상북도 경주시 다불로 49, 107동 902호 (용강동, 삼환나우빌)",38090,윤동물병원,2019-08-07 13:20,I,2019-08-09 2:21,401571.4898,266312.2865
6093,5070000,5.07E+17,2019-07-31,1,영업/정상,0,정상,054-901-1100,경상북도 안동시 정하동 251-2번지,경상북도 안동시 충효로 4465 (정하동),36751,강남메디컬동물병원,2019-08-06 14:51,U,2019-08-08 2:40,355353.8149,340365.0094
6094,5470000,5.47E+17,2019-10-01,1,영업/정상,0,정상,,경상남도 거창군 거창읍 김천리 270 우성사료,경상남도 거창군 거창읍 수남로 2219,50147,차오름 동물병원,2021-08-20 14:34,U,2021-08-22 2:40,282414.6126,242283.4053
6095,3990000,3.99E+17,2019-08-19,1,영업/정상,0,정상,031-595-7582,경기도 남양주시 금곡동 432-15,"경기도 남양주시 경춘로 925-1, 1층 (금곡동)",12234,어강동물병원,2022-05-31 11:38,U,2022-06-02 2:40,217974.2399,459007.3042
6096,4050000,5.64E+17,2019-08-28,1,영업/정상,0,정상,031-898-1911,경기도 용인시 수지구 성복동 23번지 성복역롯데캐슬골드타운,"경기도 용인시 수지구 성복2로 10, 지하1층 (성복동, 성복역롯데캐슬골드타운)",16847,웰니스 동물병원,2019-08-28 17:02,I,2019-08-30 2:22,207273.4907,423410.2183
6097,3140000,3.14E+17,2019-08-28,1,영업/정상,0,정상,02-2642-7588,서울특별시 양천구 신정동 982-4 M1~2층,서울특별시 양천구 신월로 355(신정동),8021,우리들동물메디컬센터,2023-03-22 13:55,U,2023-03-24 2:40,187597.0628,446687.5437
6098,3120000,3.12E+17,2019-10-01,1,영업/정상,0,정상,02-333-7750,서울특별시 서대문구 연희동 79-12,"서울특별시 서대문구 연희로 178, 1층 (연희동)",3723,헬로우 동물병원,2022-11-21 12:39,U,2022-11-23 2:40,194255.3419,452277.6752
6099,4910000,4.91E+17,2019-06-27,1,영업/정상,0,정상,061-867-8675,전라남도 장흥군 관산읍 죽교리 467-3번지,전라남도 장흥군 관산읍 관산로 96,59347,윤동물병원,2019-06-27 12:47,I,2019-06-29 2:21,194269.0099,118388.6041
6100,4000000,4.00E+17,2019-07-04,1,영업/정상,0,정상,313755975,경기도 오산시 수청동 620-5번지,경기도 오산시 내삼미로 83 (수청동),18114,스마일 동물병원,2019-07-05 17:02,I,2019-07-07 2:21,205790.7488,407536.6381
6101,5690000,5.69E+17,2019-07-30,1,영업/정상,0,정상,044-865-7599,세종특별자치시 대평동 63-15 씨티오브드림,"세종특별자치시 한누리대로 2264, 씨티오브드림 205호 (대평동)",30152,리버동물의료센터,2021-09-16 11:16,U,2021-09-18 2:40,224735.0141,330259.8326
6102,3210000,3.21E+17,2019-07-18,1,영업/정상,0,정상,02-6949-3038,서울특별시 서초구 반포동 739-32 제이디 빌딩,"서울특별시 서초구 강남대로79길 32, 제이디 빌딩 1층 (반포동)",6542,서초 이태형 동물병원,2023-01-27 14:32,U,2023-01-29 2:40,201907.1922,444731.4409
6103,4970000,4.97E+17,2022-04-13,1,영업/정상,0,정상,613523353,전라남도 영광군 영광읍 신하리 10-1,"전라남도 영광군 영광읍 신남로 180, 1층 105호",57043,함께하는 동물병원,2022-04-25 17:09,U,2022-04-27 2:40,154604.7941,197506.2928
6104,5060000,5.06E+17,2022-04-07,1,영업/정상,0,정상,,경상북도 김천시 황금동 132-4,경상북도 김천시 양금로 196-1(황금동),39618,신규동물병원,2022-04-07 16:14,I,2022-04-09 0:22,301039.9744,290707.5997
6105,3740000,3.74E+17,2022-04-14,1,영업/정상,0,정상,031-526-7333,경기도 수원시 팔달구 인계동 1114-10 인송빌딩,"경기도 수원시 팔달구 권광로 208, 인송빌딩 2층 205호 (인계동)",16488,눈이튼튼 동물병원,2022-11-30 10:47,U,2022-12-02 2:40,202938.7168,418217.1107
6106,5530000,5.53E+17,2022-04-12,1,영업/정상,0,정상,,경기도 화성시 새솔동 76-5,"경기도 화성시 수노을중앙로 126, 202-203호 (새솔동)",18244,숲속동물병원,2022-05-04 10:43,U,2022-05-06 2:40,183748.5156,420379.4894
6107,5380000,5.38E+17,2022-04-18,1,영업/정상,0,정상,557810028,경상남도 양산시 덕계동 724-4,"경상남도 양산시 웅상대로 825, 2층 201호 (덕계동)",50553,리브동물의료센터,2022-04-18 11:09,I,2022-04-20 0:22,395572,210403.0688
6108,5180000,5.18E+17,2022-04-12,1,영업/정상,0,정상,,경상북도 영덕군 영해면 성내리 686-6,경상북도 영덕군 영해면 영덕로 1784,36412,이삭동물병원,2022-04-12 9:42,I,2022-04-14 0:22,415301.5856,339880.2695
6109,3300000,3.30E+17,2022-04-14,1,영업/정상,0,정상,051-552-5553,부산광역시 동래구 온천동 1434-10,부산광역시 동래구 충렬대로125번길 6(온천동),47733,리브동물의료센터,2023-03-30 16:18,U,2023-04-01 2:40,388853.6162,191635.4637
